2015/12/29,1142.17,10.22,0.9
2015/12/28,1131.95,-3.52,-0.31
2015/12/27,1135.47,-1.56,-0.14
2015/12/24,1137.03,3.69,0.3256
2015/12/23,1133.34,-4.84,-0.43
2015/12/22,1138.18,6.66,0.5886
2015/12/21,1131.52,12.57,1.1234
2015/12/20,1118.95,8.27,0.74
2015/12/17,1110.68,-5.51,-0.49
2015/12/16,1116.19,-4.83,-0.4309
2015/12/15,1121.02,0.84,0.075
2015/12/14,1120.18,1.61,0.1439
2015/12/13,1118.57,-0.78,-0.0697
2015/12/10,1119.35,-3.44,-0.3064
2015/12/09,1122.79,15.56,1.4053
2015/12/08,1107.23,-0.71,-0.0641
2015/12/07,1107.94,5.1,0.4624
2015/12/06,1102.84,29.9,2.7867
2015/12/03,1072.94,10.16,0.96
2015/12/02,1062.78,-3.6,-0.3376
2015/12/01,1066.38,32.26,3.12
2015/11/30,1034.12,11.35,1.1097
2015/11/29,1022.77,-21.24,-2.0345
2015/11/26,1044.01,-12.41,-1.1747
2015/11/25,1056.42,-10.27,-0.9628
2015/11/24,1066.69,-9.11,-0.8468
2015/11/23,1075.8,4.42,0.4126
2015/11/22,1071.38,-23.19,-2.1186
2015/11/19,1094.57,-4.68,-0.4257
2015/11/18,1099.25,5.07,0.4634
2015/11/16,1094.18,-5.91,-0.54
2015/11/15,1100.09,-9.2,-0.8294
2015/11/10,1109.29,1.86,0.168
2015/11/09,1107.43,20.86,1.9198
2015/11/08,1086.57,-4.11,-0.3768
2015/11/05,1090.68,-1.62,-0.1483
2015/11/04,1092.3,6.43,0.5922
2015/11/03,1086.2,-5.63,-0.5156
2015/11/02,1091.83,3.53,0.3244
2015/11/01,1088.3,-3.74,-0.3425
2015/10/29,1092.04,7.67,0.7073
2015/10/28,1084.37,-7.36,-0.6742
2015/10/27,1091.73,-29.32,-2.6154
2015/10/25,1121.05,-6.37,-0.565
2015/10/19,1127.42,7.59,0.6778
2015/10/18,1119.83,-14.64,-1.2905
2015/10/15,1134.47,-0.62,-0.0546
2015/10/14,1135.09,-8.79,-0.7684
2015/10/11,1143.88,-18.18,-1.5645
2015/10/08,1162.06,12.61,1.0971
2015/10/07,1149.45,-9.34,-0.806
2015/10/06,1158.79,-12.48,-1.0655
2015/10/05,1171.27,-12.21,-1.0317
2015/10/04,1183.48,4.74,0.4021
2015/10/01,1178.74,-2.54,-0.22
2015/09/30,1181.28,11.98,1.0245
2015/09/29,1169.3,9.21,0.7939
2015/09/28,1160.09,-16.77,-1.425
2015/09/24,1176.86,-6.5,-0.5493
2015/09/23,1183.36,27.28,2.3597
2015/09/22,1156.08,-39.94,-3.34
2015/09/17,1196.02,-6.79,-0.5645
2015/09/16,1202.81,-3.03,-0.2513
2015/09/15,1205.84,11.73,0.9823
